Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,MSAuthor,GitHubAuthor
From intern to full-time position,https://docs.microsoft.com/en-us/learn/modules/career-growth/,8,227,1108,65.38%,105,34,34,,18.429166666666667,9.785398230088495,25,4.857142857142857,7,,,vs-code,student,beginner,chnoring,jlooper
Identify the tasks of a data engineer in a cloud-hosted architecture,https://docs.microsoft.com/en-us/learn/modules/data-engineering-processes/,5,7394,42715,67.43%,6220,2091,2011,2,1296.9227777777778,21.13973557909988,25,4.795081967213115,244,,,azure,data-engineer,beginner,chtestao,wwlpublish
Implement Ansible,https://docs.microsoft.com/en-us/learn/modules/implement-ansible/,11,715,6338,67.39%,552,186,207,1,104.74055555555556,17.60345471521942,25,4.888888888888889,9,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Implement authentication by using the Microsoft Authentication Library,https://docs.microsoft.com/en-us/learn/modules/implement-authentication-by-using-microsoft-authentication-library/,6,3587,25501,72.88%,3234,1169,1276,,470.2083333333333,15.787632904308898,25,4.918918918918919,37,,,azure-sdks,developer,intermediate,jeffko,wwlpublish
Implement Terraform,https://docs.microsoft.com/en-us/learn/modules/implement-terraform/,10,3753,15234,40.31%,1286,258,274,6,338.66583333333335,10.860475681453767,25,4.521739130434782,23,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Improve your app’s performance when using Microsoft Graph Toolkit,https://docs.microsoft.com/en-us/learn/modules/msgraph-toolkit-improve-performance/,6,101,426,56.00%,51,14,18,,6.2636111111111115,7.516333333333334,25,4,1,,,m365;ms-graph,developer,beginner,aycabas,aycabas
Integrate Azure Arc and Azure Stack HCI,https://docs.microsoft.com/en-us/learn/modules/stack-hci-arc-integration/,5,669,2184,33.74%,326,55,50,,62.54555555555555,11.235728542914172,25,5,3,,,azure,solution-architect,beginner,jaboes,jboeshart
Introduce the foundation pillars of DevOps: Culture and Lean Product,https://docs.microsoft.com/en-us/learn/modules/introduce-foundation-pillars-devops/,6,2671,15052,40.64%,2013,408,401,4,396.0027777777778,17.837962962962962,25,4.809523809523809,63,,,azure,administrator;business-analyst;business-owner;business-user;developer;devops-engineer;functional-consultant;maker;security-engineer;solution-architect;technology-manager,beginner,sallybre,wwlpublish
Introduction to Azure Kubernetes Service,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-kubernetes-service/,6,5836,28872,51.68%,3808,982,949,5,721.7552777777778,14.902036017435192,25,4.76,75,,,azure;azure-kubernetes-service,developer;administrator;solution-architect;student,beginner,nickoman,Nickomang
Introduction to Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-ml/,6,474,2002,44.35%,230,51,33,,61.63611111111111,15.60407876230661,25,4.7,10,,,azure;azure-machine-learning,data-scientist;solution-architect;student,beginner,jasdeb,TomReidNZ
Introduction to collaborating with Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/introduction-to-collaborating-microsoft-teams/,6,4452,25108,51.61%,3677,948,779,8,187.78666666666666,5.066187050359712,25,4.842105263157895,95,,,m365;office-teams,business-analyst;business-owner;business-user;student,beginner,tishaha,wwlpublish
Introduction to Microsoft 365 core services and features,https://docs.microsoft.com/en-us/learn/modules/intro-to-m365-core-services/,8,1624,7034,36.46%,747,136,98,4,134.37305555555557,9.953559670781893,25,4.823529411764706,17,,,m365,administrator,beginner,dahans,wwlpublish
Introduction to Microsoft Endpoint Manager,https://docs.microsoft.com/en-us/learn/modules/intro-to-endpoint-manager/,10,9069,60608,31.52%,7754,1220,1138,6,1323.1947222222223,17.568418529173123,25,4.818181818181818,143,,,mem;m365,administrator,beginner,erikre,Erikre
Manage Customer Lockbox,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-manage-customer-lockbox/,3,620,1914,67.32%,410,138,142,,36.85166666666667,7.1325806451612905,25,5,7,,,m365;office-365,administrator,intermediate,beccarobins,beccarobins
Manage device identity with Azure AD join and Enterprise State Roaming,https://docs.microsoft.com/en-us/learn/modules/manage-device-identity-ad-join/,5,2940,15618,75.49%,2159,813,880,3,356.53583333333336,14.612124316939891,25,4.644444444444445,45,,,azure-active-directory,administrator;solution-architect,intermediate,joflore,MicrosoftGuyJFlo
Microsoft 365 productivity and teamwork solutions,https://docs.microsoft.com/en-us/learn/modules/microsoft-365-productivity-teamwork-solutions/,11,13095,136646,65.23%,11177,3647,3605,12,2059.4669444444444,18.92022916347675,25,4.7947882736156355,307,,,m365;office-365,business-owner;business-user,beginner,dahans,wwlpublish
Migrate SQL workloads to Azure virtual machines,https://docs.microsoft.com/en-us/learn/modules/migrate-sql-workloads-azure-virtual-machines/,5,154,662,81.63%,98,40,37,,9.444166666666666,7.359090909090909,25,4.666666666666667,3,,,azure;azure-virtual-machines;sql-server,data-engineer,intermediate,chtestao,wwlpublish
Move large amounts of data to the cloud by using Azure Data Box family,https://docs.microsoft.com/en-us/learn/modules/move-data-with-azure-data-box/,5,498,2246,71.43%,336,120,121,,33.24916666666667,8.011847389558232,25,4.545454545454546,11,,,azure-storage;azure-data-box-family,administrator,beginner,alkohli,alkohli
OCR technologies in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-ocr/,5,932,3452,26.57%,542,72,68,,58.239444444444445,7.498640915593706,25,4,3,,,power-platform;power-automate,maker;developer;functional-consultant,intermediate,marleon,mariosleon
Plan information barriers,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-plan-information-barriers/,4,441,1938,78.41%,353,138,146,,44.25416666666667,12.069318181818181,25,5,4,,,m365;office-365,administrator,intermediate,beccarobins,beccarobins
Process Intrastat in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/process-intrastat-dynamics-365-business-central/,4,251,868,33.77%,155,26,21,,11.556111111111111,5.5469333333333335,25,5,1,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate,kschimke,KevSch
Process monitoring and auditing with WinAutomation,https://docs.microsoft.com/en-us/learn/modules/process-monitoring-auditing/,6,84,328,57.14%,42,12,12,,2.4219444444444442,3.459920634920635,25,4,1,,,power-platform;power-automate,maker;developer;functional-consultant,beginner,marleon,mariosleon
Process VAT in documents and journals in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/process-vat-dynamics-365-business-central/,4,124,378,54.84%,62,17,17,,7.225,6.991935483870968,25,5,1,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate,kschimke,KevSch
Protect against security threats on Azure,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,8,60826,532583,54.52%,57259,15494,14749,62,13082.548333333334,25.94542539829444,25,4.773547094188377,998,1708,1208,azure,administrator;business-owner;business-user;student;technology-manager,beginner,rknapp,wwlpublish
Run algorithms on quantum hardware by using Azure Quantum,https://docs.microsoft.com/en-us/learn/modules/run-algorithms-quantum-hardware-azure-quantum/,8,174,814,48.98%,98,24,22,,11.6375,8.025862068965518,25,,,,,azure-quantum,developer,beginner,kitty,geduardo
Set up fixed asset posting groups in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/posting-groups-setup/,5,98,342,53.85%,52,14,14,,6.158611111111111,7.541156462585034,25,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Troubleshoot Apps and Channels,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-apps-channels/,5,475,2582,72.28%,406,146,151,1,52.570277777777775,13.365324858757063,25,5,10,,,m365;office-teams,support-engineer,advanced,cyncarey,wwlpublish
Troubleshoot mail flow using logs,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-mail-flow-using-logs/,6,49,174,58.33%,25,7,8,,3.173888888888889,7.934722222222222,25,,,,,azure-active-directory;m365,administrator,intermediate,tfrink,wwlpublish
Understand security in the Pipeline,https://docs.microsoft.com/en-us/learn/modules/understand-security-pipeline/,13,772,6980,49.40%,670,165,180,1,118.23805555555556,18.426709956709956,25,5,7,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Upgrade to Teams from Skype for Business,https://docs.microsoft.com/en-us/learn/modules/m365-teams-upgrade-skype-business/,4,160,682,75.00%,112,42,48,1,15.295833333333333,11.471875,25,4.5,4,,,m365;office-teams,administrator,intermediate,teleary,temanteleary
Upload images to Azure Blob Storage from a static web app,https://docs.microsoft.com/en-us/learn/modules/blob-storage-image-upload-static-web-apps/,9,177,794,14.63%,82,6,6,,11.552777777777777,7.8768939393939394,25,5,1,,,vs,developer,beginner,alvidela,videlalvaro
Use loops to iterate through data in Rust,https://docs.microsoft.com/en-us/learn/modules/rust-loop-expressions/,6,827,4920,56.86%,711,199,197,3,110.78861111111111,16.33247338247338,25,4.625,16,,,vs-code;azure,student;developer,beginner,chnoring,GitHubber17
Use the Microsoft Vaccination Management Dashboard,https://docs.microsoft.com/en-us/learn/modules/vaccination-dashboard/,6,56,222,100.00%,24,12,12,,0.8136111111111111,1.743452380952381,25,5,2,,,industry-solutions,business-user,beginner,dbeasley,DaveBeasley
Validate Azure resources by using the ARM Template Test Toolkit,https://docs.microsoft.com/en-us/learn/modules/arm-template-test/,7,1312,4682,23.78%,699,83,88,,89.35166666666667,8.184885496183206,25,4.6,5,,,azure;azure-clis;azure-resource-manager,developer;administrator;solution-architect,intermediate,chnoring,softchris
Work with data and events in Vue.js,https://docs.microsoft.com/en-us/learn/modules/vue-data-events/,9,272,1858,46.88%,192,45,38,,37.178333333333335,16.40220588235294,25,5,2,,,azure-app-service-static;vs-code,student;developer,intermediate,chnoring,GeekTrainer
【はじめての OneNote ②】OneNote Class Notebook の活用,https://docs.microsoft.com/en-us/learn/modules/hajimeteno-onenote-2/,6,,,,,,,,,,24,,,,,office-onenote,k-12-educator,beginner,abdewees,mec-sa
Add a business process flow inside the model-driven app,https://docs.microsoft.com/en-us/learn/modules/add-business-process-flow/,6,86,412,67.86%,56,19,18,1,8.03,11.204651162790698,24,5,1,,,power-platform;power-apps;common-data-service;power-automate,maker,beginner,jadaphillips,jadaphillips
Analyze images of rocks by using artificial intelligence,https://docs.microsoft.com/en-us/learn/modules/analyze-rock-images-ai-nasa/,8,219,1086,32.84%,135,22,24,,17.43027777777778,9.594648318042813,24,5,3,,,vs-code,student;data-scientist,beginner,chnoring,drguthals
Analyze receipts with the Form Recognizer service,https://docs.microsoft.com/en-us/learn/modules/analyze-receipts-form-recognizer/,5,4971,31770,73.62%,4586,1686,1794,1,342.4891666666667,8.28937071399758,24,4.871212121212121,132,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,gmalc,wwlpublish
Authenticate users with Azure Static Web Apps,https://docs.microsoft.com/en-us/learn/modules/publish-static-web-app-authentication/,7,1041,5176,16.97%,660,56,49,,94.44555555555556,10.897564102564102,24,,,18,15,vs;azure;azure-functions;azure-app-service;azure-app-service-static,developer,beginner,chnoring,sinedied
Azure Monitor on Azure Stack Hub,https://docs.microsoft.com/en-us/learn/modules/azure-monitor-azure-stack-hub/,6,102,582,61.76%,68,21,20,,11.015555555555556,12.959477124183007,24,5,2,,,azure;azure-stack;azure-stack-hub,administrator;solution-architect,advanced,bradj,wwlpublish
Bringing it all together for engaging virtual events in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-bring-all-together-engaging-virtual-events/,7,434,2792,75.88%,340,129,137,,23.164444444444445,6.4049155145929335,24,4.583333333333333,12,,,office-teams;office-yammer,business-user;administrator,beginner,elizapo,lizap
Build your first app with Power Apps and Dataverse for Teams,https://docs.microsoft.com/en-us/learn/modules/build-app-dataverse-teams/,7,1222,7000,54.04%,899,241,238,,115.51833333333333,11.418616144975289,24,4.875,8,,,power-platform;power-apps;common-data-service;office-teams,maker,beginner,dbeasley,DaveBeasley
Choose the right disk storage for your virtual machine workload,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,5,4743,28826,80.63%,3965,1590,1656,12,656.3302777777777,16.65108527131783,24,4.7835820895522385,134,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,rogarana,roygara
Configure databases for performance,https://docs.microsoft.com/en-us/learn/modules/configure-databases-performance/,6,680,3570,55.90%,458,128,130,1,56.899166666666666,10.041029411764706,24,4.833333333333333,6,,,azure;azure-sql-database;sql-server,data-analyst;data-engineer;database-administrator,intermediate,kadelane,wwlpublish
Configure Dependabot security updates on your GitHub repo,https://docs.microsoft.com/en-us/learn/modules/configure-dependabot-security-updates-on-github-repo/,8,186,1028,39.22%,102,20,20,1,20.303055555555556,13.098745519713262,24,5,3,,,github,developer,intermediate,csterling,Sterling463
Configure ExpressRoute and Virtual WAN,https://docs.microsoft.com/en-us/learn/modules/configure-expressroute-virtual-wan/,8,4937,43430,79.24%,4565,1805,1937,1,728.3313888888889,17.74974952613052,24,4.7936507936507935,63,,,azure-expressroute,administrator,intermediate,cynthist,wwlpublish
Configure file and folder backups,https://docs.microsoft.com/en-us/learn/modules/configure-file-folder-backups/,8,6140,49785,65.83%,5840,1915,1961,2,798.1630555555555,15.665614436811689,24,4.769230769230769,65,,,azure-backup,administrator,intermediate,cynthist,wwlpublish
Configure settings for Fundraising and Engagement,https://docs.microsoft.com/en-us/learn/modules/configure-settings-fundraising-engagement/,7,72,360,63.64%,44,14,17,,1.55,2.5833333333333335,24,5,1,,,industry-solutions;mscloud-nonprofit,business-user;functional-consultant,intermediate;beginner,dbeasley,DaveBeasley
Configure user and group accounts,https://docs.microsoft.com/en-us/learn/modules/configure-user-group-accounts/,8,12099,105472,75.51%,10845,4086,4183,11,1493.2777777777778,14.870816044260028,24,4.77720207253886,193,,,azure,administrator,intermediate,cynthist,wwlpublish
Create a chatbot with Power Virtual Agents and Dataverse for Teams,https://docs.microsoft.com/en-us/learn/modules/create-chatbot-power-virtual-agents-dataverse-teams/,8,1229,8082,50.85%,941,239,251,,151.30972222222223,14.785966340933768,24,4.5,6,,,power-platform;power-virtual-agents,business-user,beginner,dbeasley,DaveBeasley
Create a DLP policy to protect documents,https://docs.microsoft.com/en-us/learn/modules/create-dlp-policy-to-protect-documents/,6,180,858,68.85%,122,42,46,,18.105833333333333,12.070555555555556,24,5,3,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Create and implement application allowlists with adaptive application control,https://docs.microsoft.com/en-us/learn/modules/create-implement-application-allowlists-adaptive-application-control/,5,309,1568,67.69%,261,88,98,1,18.559166666666666,7.230844155844156,24,4.25,4,,,azure;azure-cloud-shell;azure-portal;azure-virtual-machines,administrator;solution-architect;technology-manager,intermediate,tonyj,wwlpublish
Create and manage Device Templates,https://docs.microsoft.com/en-us/learn/modules/create-manage-device-templates/,9,194,1324,59.09%,132,39,41,,17.080277777777777,10.56512027491409,24,3,2,,,azure;azure-iot-central,developer,intermediate,cahowd,wwlpublish
Create composable Bicep files by using modules,https://docs.microsoft.com/en-us/learn/modules/create-composable-bicep-files-using-modules/,6,971,5392,49.73%,749,186,204,,195.4986111111111,24.185395189003437,24,4.8,20,9,8,azure-resource-manager,devops-engineer;developer;administrator,intermediate,jodowns,johndowns
Create cost accounting reports in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/cost-accounting-reports-dynamics-365-business-central/,4,129,482,41.03%,79,16,15,,12.6975,11.90390625,24,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Database handling in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-database-handling/,4,618,2112,37.22%,360,67,65,,34.23888888888889,6.648327939590075,24,,,,,power-platform;power-automate,maker;developer;functional-consultant,intermediate,marleon,mariosleon
Database handling in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/database-handling/,4,78,242,61.90%,42,13,14,,0.6572222222222223,1.011111111111111,24,,,,,power-platform;power-automate,maker;developer;functional-consultant,intermediate,marleon,mariosleon
Deploy and manage a stateful application by using Azure Cosmos DB and Azure Kubernetes Service,https://docs.microsoft.com/en-us/learn/modules/aks-manage-application-state/,4,544,2860,0.00%,356,0,,,64.86,14.360147601476015,24,,,13,9,azure;azure-kubernetes-service;azure-cosmos-db,solution-architect;developer;devops-engineer,beginner,ludossan,khaosdoctor
Deploy applications using Microsoft Intune and Intune for Education,https://docs.microsoft.com/en-us/learn/modules/education-deploy-applications/,6,364,1424,51.43%,210,54,55,,27.857777777777777,9.183882783882783,24,5,3,,,m365;mem-intune,administrator,beginner,teleary,temanteleary
Deploy Azure Databricks models in Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/deploy-azure-databricks-models-azure-machine-learning/,8,947,7020,65.31%,741,241,248,,111.02972222222222,14.113947740112994,24,4.3076923076923075,13,,,azure-databricks,data-scientist,intermediate,gmalc,wwlpublish
Deployment planning of Microsoft Cloud for Healthcare,https://docs.microsoft.com/en-us/learn/modules/deployment-planning-healthcare/,5,96,434,64.29%,56,18,19,,11.095833333333333,13.869791666666666,24,5,2,,,industry-solutions;mscloud-healthcare,business-user;functional-consultant,beginner,dbeasley,DaveBeasley
Describe the threat protection capabilities of Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/describe-threat-protection-capabilities-of-microsoft-365/,7,5291,41931,73.02%,4789,1748,1824,10,904.8797222222222,20.581039929239324,24,4.865853658536586,82,,,m365;office-365,business-owner;business-user,beginner,ceperezb,wwlpublish
Design a solution to log and monitor Azure resources,https://docs.microsoft.com/en-us/learn/modules/design-solution-to-log-monitor-azure-resources/,8,2837,21861,61.79%,2337,718,775,,604.8002777777778,25.69972851746931,24,4.855072463768116,69,,,azure;azure-data-explorer;azure-log-analytics;azure-monitor,solution-architect,advanced,jileary,wwlpublish
Design network solutions,https://docs.microsoft.com/en-us/learn/modules/design-network-solutions/,8,1922,14724,57.34%,1583,453,514,,453.1502777777778,28.35142509558568,24,4.625,24,,,azure,solution-architect,advanced,jileary,wwlpublish
Detect and analyze faces with the Face service,https://docs.microsoft.com/en-us/learn/modules/detect-analyze-faces/,5,5545,33632,71.47%,5011,1786,1849,7,451.71,9.798481561822125,24,4.929292929292929,99,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,gmalc,wwlpublish
Digital accessibility,https://docs.microsoft.com/en-us/learn/modules/digital-accessibility/,4,3685,20228,78.85%,3062,1204,1212,5,194.35,6.3547683923705724,24,4.642857142857143,140,,,m365,administrator;student,beginner,erzelman,erzelman
Discover the potential of Azure for government,https://docs.microsoft.com/en-us/learn/modules/discover-azure-government/,6,114,508,66.67%,60,20,15,,5.4847222222222225,5.773391812865497,24,5,1,,,azure;azure-blueprints;azure-iot-hub;azure-stack-hub;azure-farmbeats,business-user,beginner,micrum,Adriamen
Discuss Azure fundamental concepts,https://docs.microsoft.com/en-us/learn/modules/fundamental-azure-concepts/,6,169395,1183410,61.32%,136117,41619,39999,315,27747.505833333333,19.737641821479805,24,4.828066215199398,5316,,,azure;azure-functions,administrator;developer;solution-architect;student,beginner,rknapp,wwlpublish
Examine components of a modern data warehouse,https://docs.microsoft.com/en-us/learn/modules/examine-components-of-modern-data-warehouse/,5,13047,76642,59.03%,11895,3499,3355,21,2421.3913888888887,22.375401714667078,24,4.770212765957447,235,,,azure,administrator;business-user;data-engineer,beginner,rcaper,wwlpublish
Examine Microsoft Secure Score,https://docs.microsoft.com/en-us/learn/modules/introduction-to-microsoft-secure-score/,7,411,2618,73.42%,317,116,130,,50.00388888888889,14.635284552845528,24,4.833333333333333,6,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Execute existing SSIS packages in Azure Data Factory,https://docs.microsoft.com/en-us/learn/modules/execute-existing-ssis-packages-azure-data-factory/,8,2887,22155,66.47%,2379,787,806,,511.90305555555557,21.38870705663881,24,4.5,32,,,azure-data-factory;azure-synapse-analytics,data-engineer,intermediate,jamesh,wwlpublish
Explore Azure Event Hubs,https://docs.microsoft.com/en-us/learn/modules/azure-event-hubs/,8,3000,26830,69.94%,2692,940,1031,,648.8202777777777,26.02220365418895,24,4.675,40,,,azure-event-hubs,developer,intermediate,jeffko,wwlpublish
Explore concepts of non-relational data,https://docs.microsoft.com/en-us/learn/modules/explore-concepts-of-non-relational-data/,6,15156,112694,67.99%,13967,4714,4723,22,4264.516666666666,34.0163520340335,24,4.807926829268292,328,,,azure,administrator;business-user;data-engineer,beginner,rcaper,wwlpublish
Explore data storage and processing in Azure,https://docs.microsoft.com/en-us/learn/modules/explore-data-storage-processing-azure/,5,2,2,0.00%,2,0,,,0.3522222222222222,21.133333333333333,24,,,,,azure,administrator;business-user;data-engineer,beginner,rcaper,wwlpublish
Explore the personnel management capabilities of Microsoft Dynamics 365 Human Resources,https://docs.microsoft.com/en-us/learn/modules/explore-personnel-management-capabilities-microsoft/,7,781,5224,60.97%,624,189,180,,106.55055555555556,16.47689003436426,24,5,14,,,dynamics-365;dynamics-human-resources,business-owner;business-user;functional-consultant;student,beginner,ceabrams,wwlpublish
Export large amounts of data from Azure by using Azure Import/Export,https://docs.microsoft.com/en-us/learn/modules/export-data-with-azure-import-export/,5,767,2814,64.11%,419,134,138,1,29.589166666666667,4.635378590078329,24,4.6,10,,,azure-storage,administrator,beginner,alkohli,alkohli
Externalize the configuration of an ASP.NET app by using an Azure key vault,https://docs.microsoft.com/en-us/learn/modules/aspnet-configurationbuilder/,5,370,1462,8.33%,264,11,12,,29.506944444444443,9.56981981981982,24,,,10,9,azure;aspnet;azure-key-vault;azure-web-apps;dotnet,developer,intermediate,chrisrt,coderandhiker
File storage and sharing with OneDrive and SharePoint,https://docs.microsoft.com/en-us/learn/modules/file-storage-sharing-with-onedrive-sharepoint/,5,9855,56250,68.04%,8407,2865,2848,1,857.9197222222223,10.466690389047038,24,4.774436090225564,266,,,m365;office-365,business-owner;business-user,beginner,dahans,wwlpublish
Financial Services training environment preparation,https://docs.microsoft.com/en-us/learn/modules/training-environment-preparation/,6,108,784,73.47%,98,36,40,2,4.666666666666667,5.185185185185185,24,5,3,,,mscloud-financial;industry-solutions,business-user;functional-consultant,intermediate,dbeasley,DaveBeasley
Get started with Azure Quantum,https://docs.microsoft.com/en-us/learn/modules/get-started-azure-quantum/,7,1291,4890,11.71%,1151,67,61,1,127.38722222222222,11.905347871235723,24,4.714285714285714,7,,,azure-quantum,developer,beginner,kitty,KittyYeungQ
Get started with Dynamics 365 Productivity Tools,https://docs.microsoft.com/en-us/learn/modules/productivity-tools/,7,261,1470,60.92%,174,53,56,,27.442777777777778,12.665897435897437,24,4.333333333333333,3,,,dynamics-365;dynamics-customer-service,functional-consultant,intermediate,dbeasley,DaveBeasley
Get started with the Return to the Workplace solution,https://docs.microsoft.com/en-us/learn/modules/introduction-return-workplace-solution/,6,162,668,55.77%,104,29,28,,8.395555555555555,6.218930041152263,24,,,,,power-platform;power-apps,business-user;functional-consultant;maker,beginner,dbeasley,DaveBeasley
Hardening Windows Server,https://docs.microsoft.com/en-us/learn/modules/harden-windows-server/,8,362,2446,58.78%,296,87,103,1,38.009166666666665,12.599723756906076,24,4.5,6,,,windows-server,administrator;solution-architect;technology-manager,intermediate,tonyj,wwlpublish
Implement integrated cache in Azure Cosmos DB SQL API,https://docs.microsoft.com/en-us/learn/modules/implement-integrated-cache/,6,122,686,78.26%,92,36,40,,7.4825,7.359836065573771,24,,,,,azure-cosmos-db,developer,intermediate,calopez,wwlpublish
Implement logging in a .NET Framework ASP.NET web application,https://docs.microsoft.com/en-us/learn/modules/aspnet-logging/,5,1154,3828,2.30%,696,8,8,,69.38166666666666,7.21473136915078,24,,,4,3,azure;aspnet;azure-web-apps;azure-application-insights;azure-monitor;dotnet,developer,intermediate,chrisrt,coderandhiker
Introduction to ASP.NET Core SignalR,https://docs.microsoft.com/en-us/learn/modules/aspnet-core-signalr/,6,3215,13890,18.51%,1972,182,108,2,425.8363888888889,15.948928422804828,24,4.75,16,,,aspnet-core;dotnet,developer,intermediate,dapine,IEvangelist
Introduction to Azure Cosmos DB SQL API,https://docs.microsoft.com/en-us/learn/modules/introduction-to-azure-cosmos-db-sql-api/,6,1180,5382,37.45%,930,173,162,,143.91472222222222,14.710193072118114,24,5,7,,,azure-cosmos-db,developer,intermediate,calopez,wwlpublish
Introduction to route management in Node.js with JavaScript,https://docs.microsoft.com/en-us/learn/modules/node-web-routes/,7,601,2778,38.46%,392,75,77,,61.82333333333333,12.406020066889631,24,5,12,,,vs,developer,beginner,brcl,clarkio
Iterate through a code block using for statement in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-for/,6,2109,15222,75.62%,1850,698,761,2,327.34833333333336,18.670057034220534,24,4.770491803278689,61,,,dotnet,developer;student,beginner,rotabor,bobtabor-msft
Manage designations and campaigns in Fundraising and Engagement,https://docs.microsoft.com/en-us/learn/modules/nonprofit-designations/,7,62,344,80.00%,40,16,18,,3.2041666666666666,6.201612903225806,24,,,,,industry-solutions;mscloud-nonprofit,business-user;functional-consultant,intermediate,dbeasley,DaveBeasley
Manage devices used for education,https://docs.microsoft.com/en-us/learn/modules/education-manage-devices/,5,196,940,68.75%,160,55,58,1,19.424444444444443,11.892517006802722,24,5,4,,,m365;mem-intune,administrator,beginner,teleary,temanteleary
Manage knowledge content in Viva Topics,https://docs.microsoft.com/en-us/learn/modules/m365-viva-topics-knowledge/,9,300,2092,58.47%,236,69,68,,20.642777777777777,8.257111111111112,24,5,2,,,m365;viva-topics,administrator,beginner,ruihu,maggierui
Manage mail flow in Microsoft 365 messaging,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-mail-flow/,5,484,2320,69.14%,350,121,117,1,50.908611111111114,12.674343015214385,24,5,7,,,m365;office-365;office-exchange-server,administrator,intermediate,teleary,temanteleary
Manage OneDrive,https://docs.microsoft.com/en-us/learn/modules/m365-onedrive-collaboration-manage/,5,734,2842,52.57%,508,133,129,1,62.068333333333335,10.175136612021857,24,5,10,,,m365;office-365;office-onedrive,administrator,intermediate,teleary,temanteleary
Manage retention in email,https://docs.microsoft.com/en-us/learn/modules/manage-retention-email/,7,246,1212,53.49%,172,46,50,,17.503333333333334,8.538211382113822,24,5,4,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Manage transport rules,https://docs.microsoft.com/en-us/learn/modules/manage-transport-rules/,6,40,140,50.00%,20,5,6,,0.9375,2.8125,24,,,,,azure-active-directory;m365,administrator,intermediate,tfrink,wwlpublish
Modernize ASP.NET Framework to ASP.NET Core with the .NET Upgrade Assistant,https://docs.microsoft.com/en-us/learn/modules/modernize-aspnet-framework-to-core/,6,338,1018,23.61%,144,17,19,,24.870833333333334,8.829881656804734,24,5,1,,,dotnet;aspnet;aspnet-core,developer,beginner,jogallow,jongalloway
Prepare to teach the module: Add interactivity features,https://docs.microsoft.com/en-us/learn/modules/prepare-to-teach-module-add-interactivity-features/,5,,,,,,,,,,24,,,,,power-bi;power-platform;azure-powerbi-embedded,data-analyst,intermediate,bgeoffro,wwlpublish
