,ModuleUrl,Uid,Url,Certification,LearningPathUrl,Title,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,Month,Year
147,https://docs.microsoft.com/en-us/learn/modules/monitor-diagnose-and-troubleshoot-azure-storage/,learn.monitor-diagnose-and-troubleshoot-azure-storage,/learn/modules/monitor-diagnose-and-troubleshoot-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,"Monitor, diagnose, and troubleshoot your Azure storage",7,"4,016","27,731",80.91%,"3,318","1,331","1,426",3,430.7394444,12.93511845,41,4.686046512,86,515,461,azure;azure-storage,solution-architect;developer,intermediate,11,2021
148,https://docs.microsoft.com/en-us/learn/modules/monitor-diagnose-and-troubleshoot-azure-storage/,learn.monitor-diagnose-and-troubleshoot-azure-storage,/learn/modules/monitor-diagnose-and-troubleshoot-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,"Monitor, diagnose, and troubleshoot your Azure storage",7,"4,016","27,731",80.91%,"3,318","1,331","1,426",3,430.7394444,12.93511845,41,4.686046512,86,515,461,azure;azure-storage,solution-architect;developer,intermediate,11,2021
149,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,learn.ha-application-storage-with-grs,/learn/modules/ha-application-storage-with-grs/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Make your application storage highly available with read-access geo-redundant storage,6,"4,451","26,491",82.18%,"3,572","1,467","1,585",,457.4536111,12.35804442,34,4.824175824,91,545,493,azure,solution-architect,beginner,11,2021
150,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,learn.ha-application-storage-with-grs,/learn/modules/ha-application-storage-with-grs/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Make your application storage highly available with read-access geo-redundant storage,6,"4,451","26,491",82.18%,"3,572","1,467","1,585",,457.4536111,12.35804442,34,4.824175824,91,545,493,azure,solution-architect,beginner,11,2021
151,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,learn.ha-application-storage-with-grs,/learn/modules/ha-application-storage-with-grs/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Make your application storage highly available with read-access geo-redundant storage,6,"4,451","26,491",82.18%,"3,572","1,467","1,585",,457.4536111,12.35804442,34,4.824175824,91,545,493,azure,solution-architect,beginner,11,2021
152,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,learn.ha-application-storage-with-grs,/learn/modules/ha-application-storage-with-grs/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Make your application storage highly available with read-access geo-redundant storage,6,"4,451","26,491",82.18%,"3,572","1,467","1,585",,457.4536111,12.35804442,34,4.824175824,91,545,493,azure,solution-architect,beginner,11,2021
153,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,learn.ha-application-storage-with-grs,/learn/modules/ha-application-storage-with-grs/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Make your application storage highly available with read-access geo-redundant storage,6,"4,451","26,491",82.18%,"3,572","1,467","1,585",,457.4536111,12.35804442,34,4.824175824,91,545,493,azure,solution-architect,beginner,11,2021
154,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
155,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
156,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
157,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
158,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
159,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-104,https://docs.microsoft.com/en-us/learn/paths/az-104-manage-storage/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
160,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
161,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
162,https://docs.microsoft.com/en-us/learn/modules/create-azure-storage-account/,learn.create-azure-storage-account,/learn/modules/create-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Create an Azure Storage account,7,"56,595","723,792",49.37%,"51,154","12,597","14,572",30,9197.566944,19.62705896,30,4.844537815,714,"22,260","16,111",azure;azure-storage;azure-portal,administrator;developer;data-engineer;solution-architect,beginner,11,2021
163,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
164,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
165,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
166,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
167,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
168,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
169,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
170,https://docs.microsoft.com/en-us/learn/modules/connect-an-app-to-azure-storage/,learn.connect-app-to-azure-storage,/learn/modules/connect-an-app-to-azure-storage/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Connect an app to Azure Storage,12,"15,982","168,600",64.09%,"12,452","3,984","4,298",9,2410.618611,18.16136573,65,4.701680672,238,"2,994","2,447",azure;azure-storage;azure-cloud-shell,developer,beginner,11,2021
171,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,learn.choose-the-right-disk-storage-for-vm-workload,/learn/modules/choose-the-right-disk-storage-for-vm-workload/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose the right disk storage for your virtual machine workload,5,"7,509","44,627",85.95%,"6,408","2,747","2,994",9,793.85,12.71516284,24,4.802884615,208,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,11,2021
172,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,learn.choose-the-right-disk-storage-for-vm-workload,/learn/modules/choose-the-right-disk-storage-for-vm-workload/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose the right disk storage for your virtual machine workload,5,"7,509","44,627",85.95%,"6,408","2,747","2,994",9,793.85,12.71516284,24,4.802884615,208,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,11,2021
173,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,learn.choose-the-right-disk-storage-for-vm-workload,/learn/modules/choose-the-right-disk-storage-for-vm-workload/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose the right disk storage for your virtual machine workload,5,"7,509","44,627",85.95%,"6,408","2,747","2,994",9,793.85,12.71516284,24,4.802884615,208,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,11,2021
174,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,learn.choose-the-right-disk-storage-for-vm-workload,/learn/modules/choose-the-right-disk-storage-for-vm-workload/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose the right disk storage for your virtual machine workload,5,"7,509","44,627",85.95%,"6,408","2,747","2,994",9,793.85,12.71516284,24,4.802884615,208,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,11,2021
175,https://docs.microsoft.com/en-us/learn/modules/choose-the-right-disk-storage-for-vm-workload/,learn.choose-the-right-disk-storage-for-vm-workload,/learn/modules/choose-the-right-disk-storage-for-vm-workload/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose the right disk storage for your virtual machine workload,5,"7,509","44,627",85.95%,"6,408","2,747","2,994",9,793.85,12.71516284,24,4.802884615,208,,,azure;azure-virtual-machines;azure-disk-storage,solution-architect;administrator,beginner,11,2021
176,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
177,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
178,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
179,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
180,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
181,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
182,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
183,https://docs.microsoft.com/en-us/learn/modules/choose-storage-approach-in-azure/,learn.choose-storage-approach-in-azure,/learn/modules/choose-storage-approach-in-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Choose a data storage approach in Azure,6,"27,928","191,229",68.80%,"23,875","8,207","8,485",32,3848.340556,16.61991171,30,4.774045802,655,,,azure;azure-storage;azure-sql-database;azure-cosmos-db,developer,beginner,11,2021
184,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
185,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
186,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
187,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
188,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-storage-infrastructure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
189,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
190,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
191,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/store-data-in-azure/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
192,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/secure-your-cloud-data/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
193,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,az-203,https://docs.microsoft.com/en-us/learn/paths/secure-your-cloud-data/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
194,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,learn.azure.secure-azure-storage-account,/learn/modules/secure-azure-storage-account/,dp-203,https://docs.microsoft.com/en-us/learn/paths/data-processing-with-azure-adls/,Secure your Azure Storage account,8,"14,242","116,339",74.14%,"11,728","4,307","4,526",14,2030.728333,17.17317829,45,4.744769874,239,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner,11,2021
195,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-azure-network-infrastructure/,learn.troubleshoot-azure-network-infrastructure,/learn/modules/troubleshoot-azure-network-infrastructure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Monitor and troubleshoot your end-to-end Azure network infrastructure by using network monitoring tools,6,"5,064","31,591",78.81%,"4,214","1,655","1,784",9,463.2119444,11.01574184,62,4.626373626,91,,,azure;azure-virtual-network;azure-network-watcher,solution-architect;administrator,beginner,11,2021
196,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-azure-network-infrastructure/,learn.troubleshoot-azure-network-infrastructure,/learn/modules/troubleshoot-azure-network-infrastructure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Monitor and troubleshoot your end-to-end Azure network infrastructure by using network monitoring tools,6,"5,064","31,591",78.81%,"4,214","1,655","1,784",9,463.2119444,11.01574184,62,4.626373626,91,,,azure;azure-virtual-network;azure-network-watcher,solution-architect;administrator,beginner,11,2021
197,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-azure-network-infrastructure/,learn.troubleshoot-azure-network-infrastructure,/learn/modules/troubleshoot-azure-network-infrastructure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Monitor and troubleshoot your end-to-end Azure network infrastructure by using network monitoring tools,6,"5,064","31,591",78.81%,"4,214","1,655","1,784",9,463.2119444,11.01574184,62,4.626373626,91,,,azure;azure-virtual-network;azure-network-watcher,solution-architect;administrator,beginner,11,2021
198,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-azure-network-infrastructure/,learn.troubleshoot-azure-network-infrastructure,/learn/modules/troubleshoot-azure-network-infrastructure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Monitor and troubleshoot your end-to-end Azure network infrastructure by using network monitoring tools,6,"5,064","31,591",78.81%,"4,214","1,655","1,784",9,463.2119444,11.01574184,62,4.626373626,91,,,azure;azure-virtual-network;azure-network-watcher,solution-architect;administrator,beginner,11,2021
199,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-azure-network-infrastructure/,learn.troubleshoot-azure-network-infrastructure,/learn/modules/troubleshoot-azure-network-infrastructure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Monitor and troubleshoot your end-to-end Azure network infrastructure by using network monitoring tools,6,"5,064","31,591",78.81%,"4,214","1,655","1,784",9,463.2119444,11.01574184,62,4.626373626,91,,,azure;azure-virtual-network;azure-network-watcher,solution-architect;administrator,beginner,11,2021
200,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,learn.secure-and-isolate-with-nsg-and-service-endpoints,/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Secure and isolate access to Azure resources by using network security groups and service endpoints,6,"8,178","51,644",68.26%,"6,669","2,273","2,446",8,1225.332222,18.06386568,43,4.788135593,118,"1,062",846,azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner,11,2021
201,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,learn.secure-and-isolate-with-nsg-and-service-endpoints,/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Secure and isolate access to Azure resources by using network security groups and service endpoints,6,"8,178","51,644",68.26%,"6,669","2,273","2,446",8,1225.332222,18.06386568,43,4.788135593,118,"1,062",846,azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner,11,2021
202,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,learn.secure-and-isolate-with-nsg-and-service-endpoints,/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Secure and isolate access to Azure resources by using network security groups and service endpoints,6,"8,178","51,644",68.26%,"6,669","2,273","2,446",8,1225.332222,18.06386568,43,4.788135593,118,"1,062",846,azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner,11,2021
203,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,learn.secure-and-isolate-with-nsg-and-service-endpoints,/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Secure and isolate access to Azure resources by using network security groups and service endpoints,6,"8,178","51,644",68.26%,"6,669","2,273","2,446",8,1225.332222,18.06386568,43,4.788135593,118,"1,062",846,azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner,11,2021
204,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,learn.secure-and-isolate-with-nsg-and-service-endpoints,/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Secure and isolate access to Azure resources by using network security groups and service endpoints,6,"8,178","51,644",68.26%,"6,669","2,273","2,446",8,1225.332222,18.06386568,43,4.788135593,118,"1,062",846,azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner,11,2021
205,https://docs.microsoft.com/en-us/learn/modules/load-balance-web-traffic-with-application-gateway/,learn.load-balance-web-traffic-with-application-gateway,/learn/modules/load-balance-web-traffic-with-application-gateway/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-network-infrastructure/,Load balance your web service traffic with Application Gateway,7,"4,441","27,126",65.20%,"3,136","1,019","1,074",3,575.3072222,15.6192006,92,4.6875,48,,,azure;azure-virtual-network;azure-application-gateway,solution-architect;administrator,beginner,11,2021
